Metric,ExecID,ReqID,Value
ServiceTime,1,130,15796953
LatencyTime,1,131,17760434
ServiceTime,1,131,17222891
LatencyTime,1,132,16297233
ServiceTime,1,132,14688995
LatencyTime,1,133,16997483
ServiceTime,1,133,16401767
LatencyTime,1,134,20008324
ServiceTime,1,134,17041151
LatencyTime,1,135,18128739
ServiceTime,1,135,17580973
LatencyTime,1,136,20602593
ServiceTime,1,136,19996266
LatencyTime,1,137,20075914
ServiceTime,1,137,19461108
LatencyTime,1,138,16053114
ServiceTime,1,138,15438715
LatencyTime,1,139,29257606
ServiceTime,1,139,19223942
LatencyTime,1,140,19941139
ServiceTime,1,140,16623412
LatencyTime,1,141,22341064
ServiceTime,1,141,20083831
LatencyTime,1,142,19131218
ServiceTime,1,142,16954326
LatencyTime,1,143,16585893
ServiceTime,1,143,15910857
LatencyTime,1,144,20251446
ServiceTime,1,144,19558057
LatencyTime,1,145,20622232
ServiceTime,1,145,19713605
LatencyTime,1,146,22624627
ServiceTime,1,146,22007437
LatencyTime,1,147,22518689
ServiceTime,1,147,20885852
LatencyTime,1,148,17559753
ServiceTime,1,148,17005402
LatencyTime,1,149,20912814
ServiceTime,1,149,19991375
LatencyTime,1,150,22289563
ServiceTime,1,150,21777967
LatencyTime,1,151,20637730
ServiceTime,1,151,19918922
LatencyTime,1,152,32398387
ServiceTime,1,152,31769577
LatencyTime,1,153,18934945
ServiceTime,1,153,18403060
LatencyTime,1,154,19694919
ServiceTime,1,154,19184212
LatencyTime,1,155,21279977
ServiceTime,1,155,20528403
LatencyTime,1,156,23319781
ServiceTime,1,156,22481257
LatencyTime,1,157,17773598
ServiceTime,1,157,16384809
LatencyTime,1,158,18422367
ServiceTime,1,158,17658982
LatencyTime,1,159,19876763
ServiceTime,1,159,17278563
LatencyTime,1,160,19741321
ServiceTime,1,160,19128921
LatencyTime,1,161,19516328
ServiceTime,1,161,18700472
LatencyTime,1,162,19756840
ServiceTime,1,162,19057579
LatencyTime,1,163,20752407
ServiceTime,1,163,20057743
LatencyTime,1,164,17794301
ServiceTime,1,164,16378299
LatencyTime,1,165,19668762
ServiceTime,1,165,18957900
LatencyTime,1,166,20993019
ServiceTime,1,166,20181181
LatencyTime,1,167,20232547
ServiceTime,1,167,19588417
LatencyTime,1,168,16561571
ServiceTime,1,168,16051221
LatencyTime,1,169,17544402
ServiceTime,1,169,15379429
LatencyTime,1,170,15860277
ServiceTime,1,170,15284530
LatencyTime,1,171,16639659
ServiceTime,1,171,16019108
LatencyTime,1,172,19546330
ServiceTime,1,172,18955696
LatencyTime,1,173,15617983
ServiceTime,1,173,14807560
LatencyTime,1,174,19487403
ServiceTime,1,174,18835155
LatencyTime,1,175,18252799
ServiceTime,1,175,17469383
LatencyTime,1,176,16415115
ServiceTime,1,176,15868074
LatencyTime,1,177,18962913
ServiceTime,1,177,18444976
LatencyTime,1,178,18948034
ServiceTime,1,178,17074463
LatencyTime,1,179,18422527
ServiceTime,1,179,16234743
LatencyTime,1,180,17660711
ServiceTime,1,180,17004526
LatencyTime,1,181,18915837
ServiceTime,1,181,18178976
LatencyTime,1,182,19260086
ServiceTime,1,182,18472061
LatencyTime,1,183,18855054
ServiceTime,1,183,17557743
LatencyTime,1,184,17620376
ServiceTime,1,184,17059647
LatencyTime,1,185,16131467
ServiceTime,1,185,15643689
LatencyTime,1,186,18366122
ServiceTime,1,186,17607085
LatencyTime,1,187,19371959
ServiceTime,1,187,18711601
LatencyTime,1,188,15349245
ServiceTime,1,188,14811230
LatencyTime,1,189,16498663
ServiceTime,1,189,15909962
LatencyTime,1,190,18109339
ServiceTime,1,190,17669007
LatencyTime,1,191,19587255
ServiceTime,1,191,15476808
LatencyTime,1,192,18257027
ServiceTime,1,192,17757916
LatencyTime,1,193,18346326
ServiceTime,1,193,17673142
LatencyTime,1,194,19322023
ServiceTime,1,194,18231950
LatencyTime,1,195,16221704
ServiceTime,1,195,15341594
LatencyTime,1,196,28965644
ServiceTime,1,196,27647080
LatencyTime,1,197,21263159
ServiceTime,1,197,18651915
LatencyTime,1,198,23209833
ServiceTime,1,198,22177715
LatencyTime,1,199,17773262
ServiceTime,1,199,17184904
ResolveSharedResourcesTime,1,0,0
ForkingTime,1,0,0
RestoreResourcesTime,1,0,0
SwitchRestoreContinueTime,1,0,59521000
MainEntry,2,0,2034553268059404
MainExit,2,0,2034553353099143
Ready2Serve,2,0,2034554634384834
RuntimeReadyTime,2,0,51209525
ServiceTime,2,0,19499749
LatencyTime,2,0,70709274
LatencyTime,2,1,19508921
ServiceTime,2,1,18491576
LatencyTime,2,2,18321327
ServiceTime,2,2,16428008
LatencyTime,2,3,26505211
ServiceTime,2,3,25121859
LatencyTime,2,4,20830935
ServiceTime,2,4,17759914
LatencyTime,2,5,16394186
ServiceTime,2,5,15699568
LatencyTime,2,6,21284429
ServiceTime,2,6,20175015
LatencyTime,2,7,15060429
ServiceTime,2,7,14039884
LatencyTime,2,8,15568937
ServiceTime,2,8,14815544
LatencyTime,2,9,16015465
ServiceTime,2,9,15331509
LatencyTime,2,10,16391687
ServiceTime,2,10,15511031
LatencyTime,2,11,19177631
ServiceTime,2,11,18538676
LatencyTime,2,12,17219839
ServiceTime,2,12,16439989
LatencyTime,2,13,16501595
ServiceTime,2,13,15772375
LatencyTime,2,14,18697713
ServiceTime,2,14,18175128
LatencyTime,2,15,17713498
ServiceTime,2,15,17177698
LatencyTime,2,16,14547988
ServiceTime,2,16,13935042
LatencyTime,2,17,14158436
ServiceTime,2,17,13532080
LatencyTime,2,18,15713581
ServiceTime,2,18,14135039
LatencyTime,2,19,24853474
ServiceTime,2,19,23888580
LatencyTime,2,20,18726602
ServiceTime,2,20,18210005
LatencyTime,2,21,14070632
ServiceTime,2,21,13543038
LatencyTime,2,22,18241743
ServiceTime,2,22,17635941
LatencyTime,2,23,17238201
ServiceTime,2,23,16707637
LatencyTime,2,24,16636800
ServiceTime,2,24,16023857
LatencyTime,2,25,13599518
ServiceTime,2,25,12737803
LatencyTime,2,26,13100555
ServiceTime,2,26,12599121
LatencyTime,2,27,15661440
ServiceTime,2,27,15084265
LatencyTime,2,28,19005962
ServiceTime,2,28,18461062
LatencyTime,2,29,17396855
ServiceTime,2,29,16792782
LatencyTime,2,30,15710871
ServiceTime,2,30,14924022
LatencyTime,2,31,15464770
ServiceTime,2,31,14848246
LatencyTime,2,32,17429994
ServiceTime,2,32,16803604
LatencyTime,2,33,19886644
ServiceTime,2,33,19250532
LatencyTime,2,34,20885468
ServiceTime,2,34,20257337
LatencyTime,2,35,18108593
ServiceTime,2,35,16841614
LatencyTime,2,36,21178981
ServiceTime,2,36,20619989
LatencyTime,2,37,17169470
ServiceTime,2,37,16606953
LatencyTime,2,38,21694319
ServiceTime,2,38,21171470
LatencyTime,2,39,13229730
ServiceTime,2,39,12721539
LatencyTime,2,40,19863582
ServiceTime,2,40,19352797
LatencyTime,2,41,17022881
ServiceTime,2,41,16480031
LatencyTime,2,42,17768147
ServiceTime,2,42,16902087
LatencyTime,2,43,21026135
ServiceTime,2,43,20443455
LatencyTime,2,44,25713746
ServiceTime,2,44,24839564
LatencyTime,2,45,15215337
ServiceTime,2,45,14736427
LatencyTime,2,46,18325790
ServiceTime,2,46,16451507
LatencyTime,2,47,16431538
ServiceTime,2,47,15809469
LatencyTime,2,48,15925965
ServiceTime,2,48,15287259
LatencyTime,2,49,17709008
ServiceTime,2,49,16690692
LatencyTime,2,50,17557104
ServiceTime,2,50,16695729
LatencyTime,2,51,15213958
ServiceTime,2,51,14676646
LatencyTime,2,52,18140685
ServiceTime,2,52,17578667
LatencyTime,2,53,19249233
ServiceTime,2,53,16488260
LatencyTime,2,54,16511696
ServiceTime,2,54,15971311
LatencyTime,2,55,18826626
ServiceTime,2,55,17581093
LatencyTime,2,56,17926086
ServiceTime,2,56,16553768
LatencyTime,2,57,17510636
ServiceTime,2,57,16710237
