Metric,ExecID,ReqID,Value
LatencyTime,2,130,17849409
ServiceTime,2,130,17161481
LatencyTime,2,131,18200637
ServiceTime,2,131,17470949
LatencyTime,2,132,17772756
ServiceTime,2,132,17122092
LatencyTime,2,133,16300151
ServiceTime,2,133,15682384
LatencyTime,2,134,14379237
ServiceTime,2,134,13807416
LatencyTime,2,135,16223790
ServiceTime,2,135,15604647
LatencyTime,2,136,15820794
ServiceTime,2,136,15248042
LatencyTime,2,137,14747270
ServiceTime,2,137,14147820
LatencyTime,2,138,17447221
ServiceTime,2,138,16799337
LatencyTime,2,139,14556381
ServiceTime,2,139,13968233
LatencyTime,2,140,13556163
ServiceTime,2,140,12981387
LatencyTime,2,141,15933324
ServiceTime,2,141,15279193
LatencyTime,2,142,15267511
ServiceTime,2,142,14756229
LatencyTime,2,143,15887726
ServiceTime,2,143,15364397
LatencyTime,2,144,14739988
ServiceTime,2,144,14180561
LatencyTime,2,145,17939822
ServiceTime,2,145,17378180
LatencyTime,2,146,18993239
ServiceTime,2,146,18453967
LatencyTime,2,147,19075677
ServiceTime,2,147,18150155
LatencyTime,2,148,15745500
ServiceTime,2,148,15196951
LatencyTime,2,149,21799101
ServiceTime,2,149,21214816
LatencyTime,2,150,20308679
ServiceTime,2,150,19705117
LatencyTime,2,151,17061521
ServiceTime,2,151,15093816
LatencyTime,2,152,17436535
ServiceTime,2,152,16748593
LatencyTime,2,153,17919164
ServiceTime,2,153,16803356
LatencyTime,2,154,18226768
ServiceTime,2,154,17488047
LatencyTime,2,155,17750300
ServiceTime,2,155,16258857
LatencyTime,2,156,18989542
ServiceTime,2,156,18281762
LatencyTime,2,157,15753736
ServiceTime,2,157,14815673
LatencyTime,2,158,18354196
ServiceTime,2,158,16247648
LatencyTime,2,159,20043852
ServiceTime,2,159,19382220
LatencyTime,2,160,19333624
ServiceTime,2,160,18671259
LatencyTime,2,161,16718242
ServiceTime,2,161,16119028
LatencyTime,2,162,18357083
ServiceTime,2,162,17750110
LatencyTime,2,163,15705594
ServiceTime,2,163,15059238
LatencyTime,2,164,14322033
ServiceTime,2,164,13781455
LatencyTime,2,165,17538009
ServiceTime,2,165,16932265
LatencyTime,2,166,16794854
ServiceTime,2,166,16177378
LatencyTime,2,167,13922310
ServiceTime,2,167,13274698
LatencyTime,2,168,17305337
ServiceTime,2,168,16254112
LatencyTime,2,169,17287000
ServiceTime,2,169,16628667
LatencyTime,2,170,14903921
ServiceTime,2,170,14340310
LatencyTime,2,171,16506758
ServiceTime,2,171,15915084
LatencyTime,2,172,15952509
ServiceTime,2,172,15270026
LatencyTime,2,173,20121016
ServiceTime,2,173,19347536
LatencyTime,2,174,19526097
ServiceTime,2,174,18625404
LatencyTime,2,175,18268736
ServiceTime,2,175,17632294
LatencyTime,2,176,17450360
ServiceTime,2,176,16768122
LatencyTime,2,177,20241881
ServiceTime,2,177,19687048
LatencyTime,2,178,16276412
ServiceTime,2,178,15679577
LatencyTime,2,179,17953851
ServiceTime,2,179,17304714
LatencyTime,2,180,17259051
ServiceTime,2,180,16687691
LatencyTime,2,181,16096273
