Metric,ExecID,ReqID,Value
ServiceTime,1,165,21305277
LatencyTime,1,166,29504278
ServiceTime,1,166,29015491
LatencyTime,1,167,26971020
ServiceTime,1,167,26552126
LatencyTime,1,168,21159725
ServiceTime,1,168,20759737
LatencyTime,1,169,24575654
ServiceTime,1,169,24200856
LatencyTime,1,170,21568058
ServiceTime,1,170,21201307
LatencyTime,1,171,22046222
ServiceTime,1,171,21669792
LatencyTime,1,172,23217741
ServiceTime,1,172,22795607
LatencyTime,1,173,24061815
ServiceTime,1,173,23680656
LatencyTime,1,174,23061421
ServiceTime,1,174,22710073
LatencyTime,1,175,22063985
ServiceTime,1,175,21712650
LatencyTime,1,176,25780236
ServiceTime,1,176,25351479
LatencyTime,1,177,22746073
ServiceTime,1,177,22227800
LatencyTime,1,178,26639419
ServiceTime,1,178,26242209
LatencyTime,1,179,28352395
ServiceTime,1,179,27916244
LatencyTime,1,180,25237163
ServiceTime,1,180,24846977
LatencyTime,1,181,23687903
ServiceTime,1,181,23276769
LatencyTime,1,182,26738206
ServiceTime,1,182,26293479
LatencyTime,1,183,27488380
ServiceTime,1,183,27134637
LatencyTime,1,184,27700272
ServiceTime,1,184,27343482
LatencyTime,1,185,21273592
ServiceTime,1,185,20783573
LatencyTime,1,186,21878803
ServiceTime,1,186,21465352
LatencyTime,1,187,22001462
ServiceTime,1,187,21546055
LatencyTime,1,188,20581875
ServiceTime,1,188,20187163
LatencyTime,1,189,23515589
ServiceTime,1,189,22986034
LatencyTime,1,190,22542985
ServiceTime,1,190,22167200
LatencyTime,1,191,24914034
ServiceTime,1,191,24305390
LatencyTime,1,192,28414423
ServiceTime,1,192,27986514
LatencyTime,1,193,23254359
ServiceTime,1,193,22844258
LatencyTime,1,194,25417615
ServiceTime,1,194,24989227
LatencyTime,1,195,25309699
ServiceTime,1,195,24757298
LatencyTime,1,196,22210618
ServiceTime,1,196,21823483
LatencyTime,1,197,22376844
ServiceTime,1,197,21979243
LatencyTime,1,198,21864993
ServiceTime,1,198,21449377
LatencyTime,1,199,24488583
ServiceTime,1,199,24093141
MainEntry,2,0,823916770374073
MainExit,2,0,823916794208111
Ready2Serve,2,0,823916807611116
RuntimeReadyTime,2,0,118117034
ServiceTime,2,0,65841410
LatencyTime,2,0,183958444
LatencyTime,2,1,34927527
ServiceTime,2,1,32941187
LatencyTime,2,2,33099438
ServiceTime,2,2,32327141
LatencyTime,2,3,27361163
ServiceTime,2,3,26855560
LatencyTime,2,4,26976143
ServiceTime,2,4,26458699
LatencyTime,2,5,35798287
ServiceTime,2,5,35013159
LatencyTime,2,6,35320788
ServiceTime,2,6,34452156
LatencyTime,2,7,27159207
ServiceTime,2,7,26474309
LatencyTime,2,8,30412001
ServiceTime,2,8,29486903
LatencyTime,2,9,34262173
ServiceTime,2,9,33488620
LatencyTime,2,10,28657455
ServiceTime,2,10,28059861
LatencyTime,2,11,23767531
ServiceTime,2,11,23281659
LatencyTime,2,12,29899178
ServiceTime,2,12,29381245
LatencyTime,2,13,25950397
ServiceTime,2,13,25446611
LatencyTime,2,14,30680425
ServiceTime,2,14,30076521
LatencyTime,2,15,25949114
ServiceTime,2,15,25575676
LatencyTime,2,16,30577635
